05,4.0818,0,0,0,0,0,0,12.2662,0,0.4169,0,0,0
06,3.8153,0,0,0,0,0,0,11.8809,0,0.4169,0,0,0
07,3.9068,0,0,0,0,0,0,10.7692,0,0.4169,0,0,0
08,4.1067,0,0,0,0,0,0,10.7087,0,0.4169,0,0,0
09,3.9647,0,0,0,0,0,0,9.9171,0,0.4169,0,0,0
10,3.9305,0,0,0,0,0,0,11.6344,0,0.4169,0,0,0
11,3.8136,0,0,0,0,0,0,10.1303,0,0.4169,0,0,0
12,3.8661,0,0,0,0,0,0,12.6748,0,0.4169,0,0,0
13,4.1017,0,0,0,0,0,0,11.8199,0,0.4169,0,0,0
14,3.8184,0,0,0,0,0,0,9.7618,0,0.4169,0,0,0
15,4.0818,0,0,0,0,0,0,12.2662,0,0.4169,0,0,0
16,3.8153,0,0,0,0,0,0,11.8809,0,0.4169,0,0,0
17,3.9068,0,0,0,0,0,0,10.7692,0,0.4169,0,0,0
18,4.1067,0,0,0,0,0,0,10.7087,0,0.4169,0,0,0
19,3.9647,0,0,0,0,0,0,9.9171,0,0.4169,0,0,0
20,3.9305,0,0,0,0,0,0,11.6344,0,0.4169,0,0,0
21,3.8136,0,0,0,0,0,0,10.1303,0,0.4169,0,0,0
22,3.8661,0,0,0,0,0,0,12.6748,0,0.4169,0,0,0
23,4.1017,0,0,0,0,0,0,11.8199,0,0.4169,0,0,0
24,3.8184,0,0,0,0,0,0,9.7618,0,0.4169,0,0,0
25,4.0818,0,0,0,0,0,0,12.2662,0,0.4169,0,0,0
26,3.8153,0,0,0,0,0,0,11.8809,0,0.4169,0,0,0
27,3.9068,0,0,0,0,0,0,10.7692,0,0.4169,0,0,0
28,4.1067,0,0,0,0,0,0,10.7087,0,0.4169,0,0,0
29,3.9647,0,0,0,0,0,0,9.9171,0,0.4169,0,0,0
30,3.9305,0,0,0,0,0,0,11.6344,0,0.4169,0,0,0
31,3.8136,0,0,0,0,0,0,10.1303,0,0.4169,0,0,0
32,3.8661,0,0,0,0,0,0,12.6748,0,0.4169,0,0,0
33,4.1017,0,0,0,0,0,0,11.8199,0,0.4169,0,0,0
34,3.8184,0,0,0,0,0,0,9.7618,0,0.4169,0,0,0
35,4.0818,0,0,0,0,0,0,12.2662,0,0.4169,0,0,0
36,3.8153,0,0,0,0,0,0,11.8809,0,0.4169,0,0,0
