61,4.622,16,20,28,32,34,43,7.57,106,0.3075,93.7798,60.81749,9.239
62,4.818,17,22,29,34,36,45,7.662,95,0.1226,55.7822,70.4977,9.122
63,4.293,11,15,21,26,27,35,6.829,88,0.1334,64.6594,68.7172,8.774
64,4.788,15,20,29,33,35,45,7.628,97,0.2587,76.0070,70.60292,9.715
73,4.561,13,18,25,31,32,42,7.189,127,0.3446,97.1260,69.4370,10.976
74,4.548,15,20,27,32,33,42,7.56,123,0.0837,90.1602,68.44925,9.923
75,4.758,18,22,29,34,35,44,7.749,124,0.1992,101.0252,72.2630,10.663
76,4.964,21,25,33,37,39,48,8.258,87,0.2661,67.9040,81.27468,9.548
77,4.769,18,22,29,34,36,45,7.935,114,0.324,83.1760,81.59493,10.508
78,4.769,16,21,28,33,35,43,7.705,114,0.110,95.2914,66.01789,8.848
79,4.848,16,21,28,33,35,45,7.848,115,0.092,94.6884,74.89141,9.247
80,4.435,12,15,22,26,27,39,7.333,129,0.2608,98.6124,65.03038,9.366
81,4.396,14,17,24,27,28,38,7.423,107,0.2648,99.8882,59.71617,9.556
82,4.509,14,18,25,29,31,40,7.593,120,0.0619,113.8776,62.43179,8.973
84,4.386,11,15,21,25,26,35,7.232,119,0.1361,86.7696,61.52315,9.213
86,4.524,13,19,25,30,31,40,7.635,111,0.2954,80.9654,66.29636,9.97
87,4.537,12,18,24,29,30,40,7.411,109,0.2484,105.4514,69.80738,11.279
88,4.875,19,26,32,36,38,47,8.126,98,0.1017,85.0800,81.5883,10.149
89,4.659,16,22,29,33,35,44,7.683,104,0.1493,75.1422,65.31158,9.161
